player,team,season_id,finishing_quality,chance_creation,ball_progression,one_v_one,off_ball_movement,defensive_contribution,cluster_profile,relative_finishing_quality,relative_chance_creation,relative_ball_progression,relative_one_v_one,relative_off_ball_movement,relative_defensive_contribution
Adrien Truffert,Rennes,108,7.0,7.0,5.71,7.0,7.0,7.0,Complete Forward,0.21499999999999986,0.21499999999999986,-1.0750000000000002,0.21499999999999986,0.21499999999999986,0.21499999999999986
Adrián Marín Gómez,Granada,90,7.0,7.0,5.68,7.0,7.0,7.0,Complete Forward,0.21999999999999975,0.21999999999999975,-1.1000000000000005,0.21999999999999975,0.21999999999999975,0.21999999999999975
Aitor Ruibal García,Real Betis,90,7.0,7.0,5.57,7.0,7.0,7.0,Complete Forward,0.23833333333333329,0.23833333333333329,-1.1916666666666664,0.23833333333333329,0.23833333333333329,0.23833333333333329
Alessandro Longhi,Sassuolo,27,7.0,7.0,8.17,7.0,7.0,7.0,Complete Forward,-0.19500000000000028,-0.19500000000000028,0.9749999999999996,-0.19500000000000028,-0.19500000000000028,-0.19500000000000028
Allan Romeo Nyom,Leganés,4,7.0,7.0,5.85,7.0,7.0,7.0,Complete Forward,0.19166666666666643,0.19166666666666643,-0.9583333333333339,0.19166666666666643,0.19166666666666643,0.19166666666666643
Arbër Hoxha,Albania,282,7.0,7.0,5.51,7.0,7.0,7.0,Complete Forward,0.24833333333333396,0.24833333333333396,-1.2416666666666663,0.24833333333333396,0.24833333333333396,0.24833333333333396
Ayoze Pérez Gutiérrez,Spain,282,7.0,7.0,5.71,7.0,7.0,7.0,Complete Forward,0.21499999999999986,0.21499999999999986,-1.0750000000000002,0.21499999999999986,0.21499999999999986,0.21499999999999986
Darko Brašanac,Deportivo Alavés,4,7.0,7.0,5.76,7.0,7.0,7.0,Complete Forward,0.206666666666667,0.206666666666667,-1.0333333333333332,0.206666666666667,0.206666666666667,0.206666666666667
Davide Brivio,Atalanta,27,7.0,7.0,7.03,7.0,7.0,7.0,Complete Forward,-0.004999999999999893,-0.004999999999999893,0.025000000000000355,-0.004999999999999893,-0.004999999999999893,-0.004999999999999893
Eden Hazard,Belgium,106,7.0,7.0,5.94,7.0,7.0,7.0,Complete Forward,0.17666666666666675,0.17666666666666675,-0.8833333333333329,0.17666666666666675,0.17666666666666675,0.17666666666666675
Federico Vico Villegas,Granada,90,7.0,7.0,10.0,7.0,7.0,7.0,Complete Forward,-0.5,-0.5,2.5,-0.5,-0.5,-0.5
Gaël Kakuta,Lens,108,7.0,7.0,5.9,7.0,7.0,7.0,Complete Forward,0.18333333333333357,0.18333333333333357,-0.9166666666666661,0.18333333333333357,0.18333333333333357,0.18333333333333357
Gaëtan Perrin,Auxerre,235,7.0,7.0,5.71,7.0,7.0,7.0,Complete Forward,0.21499999999999986,0.21499999999999986,-1.0750000000000002,0.21499999999999986,0.21499999999999986,0.21499999999999986
Gerard Gumbau Garriga,Leganés,4,7.0,7.0,6.4,7.0,7.0,7.0,Complete Forward,0.10000000000000053,0.10000000000000053,-0.4999999999999991,0.10000000000000053,0.10000000000000053,0.10000000000000053
Hattan Babhir,Saudi Arabia,106,7.0,7.0,5.7,7.0,7.0,7.0,Complete Forward,0.2166666666666659,0.2166666666666659,-1.083333333333334,0.2166666666666659,0.2166666666666659,0.2166666666666659
Hee-Chan Hwang,South Korea,106,7.0,7.0,6.3,7.0,7.0,7.0,Complete Forward,0.11666666666666714,0.11666666666666714,-0.583333333333333,0.11666666666666714,0.11666666666666714,0.11666666666666714
Irvin Cardona,Stade Brestois,235,7.0,7.0,7.43,7.0,7.0,7.0,Complete Forward,-0.07166666666666632,-0.07166666666666632,0.3583333333333334,-0.07166666666666632,-0.07166666666666632,-0.07166666666666632
Ivane Chegra,AC Ajaccio,235,7.0,7.0,6.94,7.0,7.0,7.0,Complete Forward,0.010000000000000675,0.010000000000000675,-0.049999999999998934,0.010000000000000675,0.010000000000000675,0.010000000000000675
Jeremy Leonel Sarmiento Morante,Ecuador,106,7.0,7.0,6.19,7.0,7.0,7.0,Complete Forward,0.13500000000000068,0.13500000000000068,-0.6749999999999989,0.13500000000000068,0.13500000000000068,0.13500000000000068
Jonathan de Guzmán,Carpi,27,7.0,7.0,5.57,7.0,7.0,7.0,Complete Forward,0.23833333333333329,0.23833333333333329,-1.1916666666666664,0.23833333333333329,0.23833333333333329,0.23833333333333329
Karim Laribi,Sassuolo,27,7.0,7.0,6.17,7.0,7.0,7.0,Complete Forward,0.13833333333333275,0.13833333333333275,-0.6916666666666673,0.13833333333333275,0.13833333333333275,0.13833333333333275
Lorenz Assignon,Rennes,235,7.0,7.0,7.53,7.0,7.0,7.0,Complete Forward,-0.08833333333333382,-0.08833333333333382,0.44166666666666643,-0.08833333333333382,-0.08833333333333382,-0.08833333333333382
Martin Baturina,Croatia,282,7.0,7.0,5.72,7.0,7.0,7.0,Complete Forward,0.21333333333333382,0.21333333333333382,-1.0666666666666664,0.21333333333333382,0.21333333333333382,0.21333333333333382
Matteo Mancosu,Bologna,27,7.0,7.0,5.55,7.0,7.0,7.0,Complete Forward,0.24166666666666714,0.24166666666666714,-1.208333333333333,0.24166666666666714,0.24166666666666714,0.24166666666666714
Mohamed Zeki Amdouni,Switzerland,282,7.0,7.0,6.81,7.0,7.0,7.0,Complete Forward,0.03166666666666629,0.03166666666666629,-0.1583333333333341,0.03166666666666629,0.03166666666666629,0.03166666666666629
Panagiotis Tachtsidis,Genoa,27,7.0,7.0,5.72,7.0,7.0,7.0,Complete Forward,0.21333333333333382,0.21333333333333382,-1.0666666666666664,0.21333333333333382,0.21333333333333382,0.21333333333333382
Patrick Twumasi,Deportivo Alavés,4,7.0,7.0,5.53,7.0,7.0,7.0,Complete Forward,0.2450000000000001,0.2450000000000001,-1.2249999999999996,0.2450000000000001,0.2450000000000001,0.2450000000000001
Ray Parlour,Arsenal,44,7.0,7.0,5.55,7.0,7.0,7.0,Complete Forward,0.24166666666666714,0.24166666666666714,-1.208333333333333,0.24166666666666714,0.24166666666666714,0.24166666666666714
Selim Amallah,Morocco,106,7.0,7.0,5.86,7.0,7.0,7.0,Complete Forward,0.1900000000000004,0.1900000000000004,-0.9499999999999993,0.1900000000000004,0.1900000000000004,0.1900000000000004
Silas Katompa Mvumpa,VfB Stuttgart,281,7.0,7.0,5.79,7.0,7.0,7.0,Complete Forward,0.2016666666666671,0.2016666666666671,-1.0083333333333329,0.2016666666666671,0.2016666666666671,0.2016666666666671
Silvan Widmer,Udinese,27,7.0,7.0,5.56,7.0,7.0,7.0,Complete Forward,0.23999999999999932,0.23999999999999932,-1.200000000000001,0.23999999999999932,0.23999999999999932,0.23999999999999932
Takehiro Tomiyasu,Japan,106,7.0,7.0,6.38,7.0,7.0,7.0,Complete Forward,0.10333333333333439,0.10333333333333439,-0.5166666666666657,0.10333333333333439,0.10333333333333439,0.10333333333333439
Tim Matavž,Genoa,27,7.0,7.0,5.77,7.0,7.0,7.0,Complete Forward,0.20500000000000096,0.20500000000000096,-1.0249999999999995,0.20500000000000096,0.20500000000000096,0.20500000000000096
Wallace Oliveira dos Santos,Carpi,27,7.0,7.0,5.7,7.0,7.0,7.0,Complete Forward,0.2166666666666659,0.2166666666666659,-1.083333333333334,0.2166666666666659,0.2166666666666659,0.2166666666666659
Willem Geubbels,Nantes,108,7.0,7.0,5.62,7.0,7.0,7.0,Complete Forward,0.22999999999999954,0.22999999999999954,-1.1500000000000004,0.22999999999999954,0.22999999999999954,0.22999999999999954
William Vainqueur,AS Roma,27,7.0,7.0,5.58,7.0,7.0,7.0,Complete Forward,0.23666666666666725,0.23666666666666725,-1.1833333333333327,0.23666666666666725,0.23666666666666725,0.23666666666666725
Aaron Mattia Tabacchi,Bologna,27,7.0,7.0,5.19,7.0,7.0,7.0,Inverted Winger,0.30166666666666675,0.30166666666666675,-1.5083333333333329,0.30166666666666675,0.30166666666666675,0.30166666666666675
Abdessamad Ezzalzouli,Morocco,106,7.0,7.0,5.3,7.0,7.0,8.3,Inverted Winger,0.06666666666666732,0.06666666666666732,-1.6333333333333329,0.06666666666666732,0.06666666666666732,1.366666666666668
Abdul Fatawu Issahaku,Ghana,106,7.0,7.0,4.0,7.0,7.0,7.0,Inverted Winger,0.5,0.5,-2.5,0.5,0.5,0.5
Abdulrahman Al-Obood,Saudi Arabia,106,7.0,7.0,4.58,7.0,7.0,7.0,Inverted Winger,0.4033333333333333,0.4033333333333333,-2.0166666666666666,0.4033333333333333,0.4033333333333333,0.4033333333333333
Abel Ruiz Ortega,Barcelona,4,7.0,7.0,5.05,7.0,7.0,7.0,Inverted Winger,0.3250000000000002,0.3250000000000002,-1.625,0.3250000000000002,0.3250000000000002,0.3250000000000002
Ajdin Hrustic,Australia,106,7.0,7.0,4.0,7.0,7.0,7.0,Inverted Winger,0.5,0.5,-2.5,0.5,0.5,0.5
Alan Virginius,Lille,235,7.0,7.0,5.23,7.0,7.0,7.0,Inverted Winger,0.29499999999999904,0.29499999999999904,-1.4750000000000005,0.29499999999999904,0.29499999999999904,0.29499999999999904
Alberth Josué Elis Martínez,Bordeaux,108,7.0,7.0,5.41,7.0,7.0,8.02,Inverted Winger,0.09500000000000153,0.09500000000000153,-1.4949999999999983,0.09500000000000153,0.09500000000000153,1.115000000000001
Alberto Soro Álvarez,Granada,90,7.0,7.0,4.56,7.0,7.0,7.0,Inverted Winger,0.4066666666666663,0.4066666666666663,-2.033333333333334,0.4066666666666663,0.4066666666666663,0.4066666666666663
Alejandro Baena Rodríguez,Spain,282,7.0,7.0,4.63,7.0,7.0,7.0,Inverted Winger,0.39500000000000046,0.39500000000000046,-1.9749999999999996,0.39500000000000046,0.39500000000000046,0.39500000000000046
Alessandro Matri,Lazio,27,7.0,7.0,4.94,7.0,7.0,7.0,Inverted Winger,0.3433333333333337,0.3433333333333337,-1.716666666666666,0.3433333333333337,0.3433333333333337,0.3433333333333337
Alessandro Piu,Empoli,27,7.0,7.0,4.98,7.0,7.0,7.0,Inverted Winger,0.336666666666666,0.336666666666666,-1.6833333333333336,0.336666666666666,0.336666666666666,0.336666666666666
Alireza Jahanbakhsh,Iran,106,7.0,7.0,4.96,7.0,7.0,7.0,Inverted Winger,0.33999999999999986,0.33999999999999986,-1.7000000000000002,0.33999999999999986,0.33999999999999986,0.33999999999999986
Alvaro José Zamora Mata,Costa Rica,106,7.0,7.0,4.63,7.0,7.0,7.0,Inverted Winger,0.39500000000000046,0.39500000000000046,-1.9749999999999996,0.39500000000000046,0.39500000000000046,0.39500000000000046
Amin Sarr,Wolfsburg,281,7.0,7.0,4.94,7.0,7.0,7.0,Inverted Winger,0.3433333333333337,0.3433333333333337,-1.716666666666666,0.3433333333333337,0.3433333333333337,0.3433333333333337
Anass Zaroury,Morocco,106,7.0,7.0,4.84,7.0,7.0,7.0,Inverted Winger,0.35999999999999943,0.35999999999999943,-1.8000000000000007,0.35999999999999943,0.35999999999999943,0.35999999999999943
Ander Capa Rodríguez,Athletic Club,42,7.0,7.0,4.5,7.0,7.0,7.0,Inverted Winger,0.41666666666666696,0.41666666666666696,-2.083333333333333,0.41666666666666696,0.41666666666666696,0.41666666666666696
Ander Herrera Agüera,Paris Saint-Germain,108,7.0,7.0,4.55,7.0,7.0,7.0,Inverted Winger,0.4083333333333341,0.4083333333333341,-2.041666666666666,0.4083333333333341,0.4083333333333341,0.4083333333333341
Andrea Conti,Atalanta,27,7.0,7.0,4.46,7.0,7.0,7.0,Inverted Winger,0.4233333333333329,0.4233333333333329,-2.116666666666667,0.4233333333333329,0.4233333333333329,0.4233333333333329
Andreas Weimann,Austria,282,7.0,7.0,4.0,7.0,7.0,7.0,Inverted Winger,0.5,0.5,-2.5,0.5,0.5,0.5
Anthony Daniel Contreras Enríquez,Costa Rica,106,7.0,7.0,4.44,7.0,7.0,7.0,Inverted Winger,0.42666666666666675,0.42666666666666675,-2.133333333333333,0.42666666666666675,0.42666666666666675,0.42666666666666675
Anthony Gordon,England,282,7.0,7.0,5.39,7.0,7.0,7.0,Inverted Winger,0.26833333333333353,0.26833333333333353,-1.3416666666666668,0.26833333333333353,0.26833333333333353,0.26833333333333353
Anwar El Ghazi,FSV Mainz 05,281,7.0,7.0,4.84,7.0,7.0,7.0,Inverted Winger,0.35999999999999943,0.35999999999999943,-1.8000000000000007,0.35999999999999943,0.35999999999999943,0.35999999999999943
Arnaud Nordin,Saint-Étienne,108,7.0,7.0,4.84,7.0,7.0,8.22,Inverted Winger,0.1566666666666663,0.1566666666666663,-2.003333333333334,0.1566666666666663,0.1566666666666663,1.376666666666667
Boulaye Dia,Senegal,106,7.0,5.94,4.55,7.0,7.0,7.0,Inverted Winger,0.585,-0.47499999999999964,-1.8650000000000002,0.585,0.585,0.585
Brenden Aaronson,United States,106,7.0,7.0,5.02,7.0,7.0,7.28,Inverted Winger,0.2833333333333341,0.2833333333333341,-1.6966666666666663,0.2833333333333341,0.2833333333333341,0.5633333333333344
Brennan Johnson,Wales,106,7.0,7.0,4.94,7.0,7.0,7.0,Inverted Winger,0.3433333333333337,0.3433333333333337,-1.716666666666666,0.3433333333333337,0.3433333333333337,0.3433333333333337
Brian Brobbey,Netherlands,282,7.0,7.0,4.0,7.0,7.0,7.0,Inverted Winger,0.5,0.5,-2.5,0.5,0.5,0.5
Bryan Ruiz González,Costa Rica,106,7.0,7.0,5.1,7.0,7.0,7.0,Inverted Winger,0.31666666666666643,0.31666666666666643,-1.583333333333334,0.31666666666666643,0.31666666666666643,0.31666666666666643
Carles Aleña Castillo,Barcelona,4,7.0,7.0,5.04,7.0,7.0,7.0,Inverted Winger,0.3266666666666671,0.3266666666666671,-1.6333333333333329,0.3266666666666671,0.3266666666666671,0.3266666666666671
Carlos Uriel Antuna Romero,Mexico,106,7.0,7.0,4.84,7.0,7.0,7.0,Inverted Winger,0.35999999999999943,0.35999999999999943,-1.8000000000000007,0.35999999999999943,0.35999999999999943,0.35999999999999943
Charles De Ketelaere,Belgium,106,7.0,7.0,4.85,7.0,7.0,7.0,Inverted Winger,0.3583333333333334,0.3583333333333334,-1.791666666666667,0.3583333333333334,0.3583333333333334,0.3583333333333334
Cheikh Ahmadou Bamba Mbacke Dieng,Senegal,106,7.0,7.0,4.15,7.0,7.0,7.0,Inverted Winger,0.47500000000000053,0.47500000000000053,-2.374999999999999,0.47500000000000053,0.47500000000000053,0.47500000000000053
Chris Führich,Germany,282,7.0,7.0,4.97,7.0,7.0,7.0,Inverted Winger,0.3383333333333338,0.3383333333333338,-1.6916666666666664,0.3383333333333338,0.3383333333333338,0.3383333333333338
Christian Fassnacht,Switzerland,106,7.0,7.0,5.27,7.0,7.0,7.0,Inverted Winger,0.288333333333334,0.288333333333334,-1.4416666666666664,0.288333333333334,0.288333333333334,0.288333333333334
Christian Maggio,Napoli,27,7.0,7.0,4.92,7.0,7.0,7.0,Inverted Winger,0.3466666666666667,0.3466666666666667,-1.7333333333333334,0.3466666666666667,0.3466666666666667,0.3466666666666667
Christian Mougang Bassogog,Cameroon,106,7.0,7.0,5.07,7.0,7.0,7.0,Inverted Winger,0.3216666666666663,0.3216666666666663,-1.6083333333333334,0.3216666666666663,0.3216666666666663,0.3216666666666663
Cristian Raimondi,Atalanta,27,7.0,7.0,5.09,7.0,7.0,7.0,Inverted Winger,0.31833333333333247,0.31833333333333247,-1.5916666666666677,0.31833333333333247,0.31833333333333247,0.31833333333333247
Dan Ndoye,Switzerland,282,7.0,7.0,4.51,7.0,7.0,7.8,Inverted Winger,0.2816666666666672,0.2816666666666672,-2.208333333333333,0.2816666666666672,0.2816666666666672,1.081666666666667
Daniele Verde,Frosinone,27,7.0,7.0,4.56,7.0,7.0,7.0,Inverted Winger,0.4066666666666663,0.4066666666666663,-2.033333333333334,0.4066666666666663,0.4066666666666663,0.4066666666666663
Davide Biondini,Sassuolo,27,7.0,7.0,4.49,7.0,7.0,7.0,Inverted Winger,0.418333333333333,0.418333333333333,-2.091666666666667,0.418333333333333,0.418333333333333,0.418333333333333
Denis Thomalla,FC Heidenheim,281,7.0,7.0,4.69,7.0,7.0,7.0,Inverted Winger,0.3850000000000007,0.3850000000000007,-1.924999999999999,0.3850000000000007,0.3850000000000007,0.3850000000000007
Diego Alejandro Rolan Silva,Deportivo Alavés,4,7.0,7.0,5.59,7.0,7.0,7.86,Inverted Winger,0.0916666666666659,0.0916666666666659,-1.3183333333333342,0.0916666666666659,0.0916666666666659,0.9516666666666662
Diego Falcinelli,Sassuolo,27,7.0,7.0,4.86,7.0,7.0,7.0,Inverted Winger,0.35666666666666647,0.35666666666666647,-1.7833333333333332,0.35666666666666647,0.35666666666666647,0.35666666666666647
Djeidi Gassama,Paris Saint-Germain,108,7.0,7.0,4.0,7.0,7.0,7.0,Inverted Winger,0.5,0.5,-2.5,0.5,0.5,0.5
Dávid Ďuriš,Slovakia,282,7.0,7.0,4.85,7.0,7.0,7.0,Inverted Winger,0.3583333333333334,0.3583333333333334,-1.791666666666667,0.3583333333333334,0.3583333333333334,0.3583333333333334
Eberechi Eze,England,282,7.0,7.0,5.36,7.0,7.0,7.0,Inverted Winger,0.27333333333333343,0.27333333333333343,-1.3666666666666663,0.27333333333333343,0.27333333333333343,0.27333333333333343
Edenílson Andrade dos Santos,Udinese,27,7.0,7.0,4.61,7.0,7.0,7.0,Inverted Winger,0.39833333333333343,0.39833333333333343,-1.9916666666666663,0.39833333333333343,0.39833333333333343,0.39833333333333343
Edimilson Fernandes,Switzerland,106,7.0,5.73,4.61,7.0,7.0,7.0,Inverted Winger,0.6099999999999994,-0.6600000000000001,-1.7800000000000002,0.6099999999999994,0.6099999999999994,0.6099999999999994
Enner Remberto Valencia Lastra,Ecuador,106,7.0,7.0,4.69,7.0,7.0,7.0,Inverted Winger,0.3850000000000007,0.3850000000000007,-1.924999999999999,0.3850000000000007,0.3850000000000007,0.3850000000000007
Eren Sami Dinkçi,FC Heidenheim,281,7.0,7.0,5.08,7.0,7.0,7.84,Inverted Winger,0.17999999999999972,0.17999999999999972,-1.7400000000000002,0.17999999999999972,0.17999999999999972,1.0199999999999996
Ernest Muçi,Albania,282,7.0,7.0,4.53,7.0,7.0,7.0,Inverted Winger,0.4116666666666662,0.4116666666666662,-2.0583333333333336,0.4116666666666662,0.4116666666666662,0.4116666666666662
Federico Bonazzoli,Sampdoria,27,7.0,7.0,5.16,7.0,7.0,7.0,Inverted Winger,0.30666666666666753,0.30666666666666753,-1.5333333333333323,0.30666666666666753,0.30666666666666753,0.30666666666666753
Fermin Lopez Marin,Spain,282,7.0,7.0,5.15,7.0,7.0,7.0,Inverted Winger,0.30833333333333357,0.30833333333333357,-1.541666666666666,0.30833333333333357,0.30833333333333357,0.30833333333333357
Francis Jeffers,Everton,44,7.0,7.0,4.43,7.0,7.0,7.0,Inverted Winger,0.4283333333333337,0.4283333333333337,-2.1416666666666666,0.4283333333333337,0.4283333333333337,0.4283333333333337
Gabriel Gudmundsson,Lille,235,7.0,7.0,4.91,7.0,7.0,7.0,Inverted Winger,0.3483333333333336,0.3483333333333336,-1.7416666666666663,0.3483333333333336,0.3483333333333336,0.3483333333333336
Gaëtan Charbonnier,Auxerre,235,7.0,7.0,4.98,7.0,7.0,7.0,Inverted Winger,0.336666666666666,0.336666666666666,-1.6833333333333336,0.336666666666666,0.336666666666666,0.336666666666666
Georges-Kévin Nkoudou Mbida,Cameroon,106,7.0,7.0,4.98,7.0,7.0,7.0,Inverted Winger,0.336666666666666,0.336666666666666,-1.6833333333333336,0.336666666666666,0.336666666666666,0.336666666666666
Georginio Wijnaldum,Paris Saint-Germain,108,7.0,7.0,4.28,7.0,7.0,7.0,Inverted Winger,0.45333333333333314,0.45333333333333314,-2.2666666666666666,0.45333333333333314,0.45333333333333314,0.45333333333333314
Giampaolo Pazzini,Hellas Verona,27,7.0,7.0,5.2,7.0,7.0,7.0,Inverted Winger,0.2999999999999998,0.2999999999999998,-1.5,0.2999999999999998,0.2999999999999998,0.2999999999999998
Giuseppe Pezzella,Palermo,27,7.0,7.0,4.81,7.0,7.0,7.0,Inverted Winger,0.3649999999999993,0.3649999999999993,-1.825000000000001,0.3649999999999993,0.3649999999999993,0.3649999999999993
Hannibal Mejbri,Tunisia,106,7.0,7.0,4.0,7.0,7.0,7.0,Inverted Winger,0.5,0.5,-2.5,0.5,0.5,0.5
Harry Wilson,Wales,106,7.0,7.0,4.34,7.0,7.0,7.0,Inverted Winger,0.44333333333333247,0.44333333333333247,-2.2166666666666677,0.44333333333333247,0.44333333333333247,0.44333333333333247
Houssem Aouar,Lyon,108,7.0,7.0,4.88,7.0,7.0,7.0,Inverted Winger,0.3533333333333344,0.3533333333333344,-1.7666666666666657,0.3533333333333344,0.3533333333333344,0.3533333333333344
Héctor Junior Firpo Adames,Barcelona,42,7.0,7.0,4.66,7.0,7.0,7.0,Inverted Winger,0.39000000000000057,0.39000000000000057,-1.9499999999999993,0.39000000000000057,0.39000000000000057,0.39000000000000057
Ianis Hagi,Romania,282,7.0,7.0,4.66,7.0,7.0,7.0,Inverted Winger,0.39000000000000057,0.39000000000000057,-1.9499999999999993,0.39000000000000057,0.39000000000000057,0.39000000000000057
Ibrahim Salah,Rennes,235,7.0,7.0,5.07,7.0,7.0,7.0,Inverted Winger,0.3216666666666663,0.3216666666666663,-1.6083333333333334,0.3216666666666663,0.3216666666666663,0.3216666666666663
Ibrahima Mbaye,Bologna,27,7.0,7.0,5.42,7.0,7.0,7.0,Inverted Winger,0.26333333333333275,0.26333333333333275,-1.3166666666666673,0.26333333333333275,0.26333333333333275,0.26333333333333275
Iker Muniain Goñi,Athletic Club,42,7.0,7.0,5.11,7.0,7.0,7.0,Inverted Winger,0.3150000000000004,0.3150000000000004,-1.5749999999999993,0.3150000000000004,0.3150000000000004,0.3150000000000004
Ismaël Gharbi,Paris Saint-Germain,108,7.0,7.0,4.66,7.0,7.0,7.0,Inverted Winger,0.39000000000000057,0.39000000000000057,-1.9499999999999993,0.39000000000000057,0.39000000000000057,0.39000000000000057
Iñaki Williams Arthuer,Ghana,106,7.0,7.0,4.69,7.0,7.0,7.0,Inverted Winger,0.3850000000000007,0.3850000000000007,-1.924999999999999,0.3850000000000007,0.3850000000000007,0.3850000000000007
Iñigo Córdoba Kerejeta,Athletic Club,42,7.0,7.0,5.24,7.0,7.0,7.82,Inverted Winger,0.1566666666666663,0.1566666666666663,-1.6033333333333335,0.1566666666666663,0.1566666666666663,0.9766666666666666
Jack Grealish,England,106,7.0,5.65,4.66,7.0,7.0,7.0,Inverted Winger,0.6149999999999993,-0.7350000000000003,-1.7250000000000005,0.6149999999999993,0.6149999999999993,0.6149999999999993
Jacob Bruun Larsen,Denmark,282,7.0,7.0,5.07,7.0,7.0,7.0,Inverted Winger,0.3216666666666663,0.3216666666666663,-1.6083333333333334,0.3216666666666663,0.3216666666666663,0.3216666666666663
James Beattie,Southampton,44,7.0,7.0,4.46,7.0,7.0,7.0,Inverted Winger,0.4233333333333329,0.4233333333333329,-2.116666666666667,0.4233333333333329,0.4233333333333329,0.4233333333333329
Jamie Jermaine Bynoe-Gittens,Borussia Dortmund,281,7.0,7.0,5.38,7.0,7.0,7.43,Inverted Winger,0.19833333333333414,0.19833333333333414,-1.421666666666666,0.19833333333333414,0.19833333333333414,0.6283333333333339
Jarrod Bowen,England,282,7.0,7.0,4.82,7.0,7.0,7.0,Inverted Winger,0.3633333333333333,0.3633333333333333,-1.8166666666666664,0.3633333333333333,0.3633333333333333,0.3633333333333333
Javairô Dilrosun,Bordeaux,108,7.0,7.0,5.23,7.0,7.0,7.0,Inverted Winger,0.29499999999999904,0.29499999999999904,-1.4750000000000005,0.29499999999999904,0.29499999999999904,0.29499999999999904
Javier Eraso Goñi,Leganés,42,7.0,7.0,4.8,7.0,7.0,8.05,Inverted Winger,0.19166666666666732,0.19166666666666732,-2.008333333333333,0.19166666666666732,0.19166666666666732,1.241666666666668
Jens Petter Hauge,Eintracht Frankfurt,281,7.0,7.0,5.08,7.0,7.0,7.0,Inverted Winger,0.3200000000000003,0.3200000000000003,-1.5999999999999996,0.3200000000000003,0.3200000000000003,0.3200000000000003
Jerry Uche Mbakogu,Carpi,27,7.0,7.0,5.11,7.0,7.0,7.0,Inverted Winger,0.3150000000000004,0.3150000000000004,-1.5749999999999993,0.3150000000000004,0.3150000000000004,0.3150000000000004
Jewison Bennette,Costa Rica,106,7.0,7.0,5.06,7.0,7.0,7.63,Inverted Winger,0.21833333333333282,0.21833333333333282,-1.7216666666666676,0.21833333333333282,0.21833333333333282,0.8483333333333327
Johan Alberto Venegas Ulloa,Costa Rica,106,7.0,7.0,4.69,7.0,7.0,7.4,Inverted Winger,0.31833333333333425,0.31833333333333425,-1.9916666666666654,0.31833333333333425,0.31833333333333425,0.7183333333333346
John Guidetti,Deportivo Alavés,4,7.0,7.0,4.65,7.0,7.0,7.0,Inverted Winger,0.3916666666666666,0.3916666666666666,-1.958333333333333,0.3916666666666666,0.3916666666666666,0.3916666666666666
John McGinn,Scotland,282,7.0,7.0,5.05,7.0,7.0,7.0,Inverted Winger,0.3250000000000002,0.3250000000000002,-1.625,0.3250000000000002,0.3250000000000002,0.3250000000000002
Jon Bautista Orgilles,Real Sociedad,90,7.0,7.0,4.24,7.0,7.0,7.0,Inverted Winger,0.45999999999999996,0.45999999999999996,-2.3,0.45999999999999996,0.45999999999999996,0.45999999999999996
Jordan Morris,United States,106,7.0,7.0,4.73,7.0,7.0,7.0,Inverted Winger,0.37833333333333297,0.37833333333333297,-1.8916666666666666,0.37833333333333297,0.37833333333333297,0.37833333333333297
Josef Alexander Martínez Mencia,Torino,27,7.0,7.0,4.65,7.0,7.0,7.0,Inverted Winger,0.3916666666666666,0.3916666666666666,-1.958333333333333,0.3916666666666666,0.3916666666666666,0.3916666666666666
José Antonio Morente Oliva,Elche,90,7.0,7.0,4.72,7.0,7.0,7.0,Inverted Winger,0.3799999999999999,0.3799999999999999,-1.9000000000000004,0.3799999999999999,0.3799999999999999,0.3799999999999999
Juan Francisco Martínez Modesto,Elche,90,7.0,7.0,4.15,7.0,7.0,7.0,Inverted Winger,0.47500000000000053,0.47500000000000053,-2.374999999999999,0.47500000000000053,0.47500000000000053,0.47500000000000053
Juan Manuel Iturbe Arévalo,AS Roma,27,7.0,6.4,5.3,7.0,7.0,7.0,Inverted Winger,0.38333333333333286,-0.21666666666666679,-1.3166666666666673,0.38333333333333286,0.38333333333333286,0.38333333333333286
Julien Duranville,Borussia Dortmund,281,7.0,7.0,5.03,7.0,7.0,7.0,Inverted Winger,0.32833333333333314,0.32833333333333314,-1.6416666666666666,0.32833333333333314,0.32833333333333314,0.32833333333333314
Jérémie Aliadière,Arsenal,44,7.0,7.0,4.16,7.0,7.0,7.0,Inverted Winger,0.4733333333333336,0.4733333333333336,-2.3666666666666663,0.4733333333333336,0.4733333333333336,0.4733333333333336
Kamil Grosicki,Poland,106,7.0,7.0,5.01,7.0,7.0,7.0,Inverted Winger,0.331666666666667,0.331666666666667,-1.6583333333333332,0.331666666666667,0.331666666666667,0.331666666666667
Kang-In Lee,South Korea,106,7.0,7.0,5.15,7.0,7.0,7.0,Inverted Winger,0.30833333333333357,0.30833333333333357,-1.541666666666666,0.30833333333333357,0.30833333333333357,0.30833333333333357
Karim-David Adeyemi,Borussia Dortmund,281,7.0,7.0,5.34,7.0,7.0,7.0,Inverted Winger,0.2766666666666664,0.2766666666666664,-1.3833333333333337,0.2766666666666664,0.2766666666666664,0.2766666666666664
Kasper Dolberg,Denmark,106,7.0,7.0,4.4,7.0,7.0,7.0,Inverted Winger,0.43333333333333357,0.43333333333333357,-2.166666666666666,0.43333333333333357,0.43333333333333357,0.43333333333333357
