midfielder,team,season_id,pass_control,ball_progression,defensive_contribution,creative_output,cluster_profile,relative_pass_control,relative_ball_progression,relative_defensive_contribution,relative_creative_output
Enes Ünal,Real Valladolid,42,4.57,9.4,1.47,2.07,Defensive Midfielder,0.1924999999999999,5.0225,-2.9075000000000006,-2.3075000000000006
Enis Bardhi,Levante UD,4,4.65,9.18,5.81,4.32,Defensive Midfielder,-1.3399999999999999,3.1899999999999995,-0.1800000000000006,-1.67
Enzo Le Fée,Lorient,108,4.35,7.38,6.98,6.33,Defensive Midfielder,-1.9100000000000001,1.12,0.7200000000000006,0.07000000000000028
Eren Sami Dinkçi,FC Heidenheim,281,1.05,9.77,9.97,2.07,Defensive Midfielder,-4.665,4.055,4.255000000000001,-3.645
Evann Guessand,Nantes,235,1.99,9.28,3.92,2.07,Defensive Midfielder,-2.3249999999999993,4.965,-0.3949999999999996,-2.2449999999999997
Fabian Rieder,Switzerland,282,3.19,9.25,9.27,9.25,Defensive Midfielder,-4.550000000000001,1.5099999999999998,1.5299999999999994,1.5099999999999998
Fabián Ariel Orellana Valenzuela,Eibar,4,1.82,5.73,3.65,2.07,Defensive Midfielder,-1.4975000000000003,2.4125,0.3324999999999996,-1.2475000000000005
Facundo Sebastián Roncaglia,Fiorentina,27,2.81,8.8,0.52,2.07,Defensive Midfielder,-0.7400000000000002,5.25,-3.0300000000000002,-1.4800000000000004
Farid El Melali,Angers,235,0.83,9.48,3.68,2.07,Defensive Midfielder,-3.1849999999999996,5.465000000000001,-0.3349999999999995,-1.9449999999999998
Federico Bonazzoli,Sampdoria,27,2.81,8.8,0.52,2.07,Defensive Midfielder,-0.7400000000000002,5.25,-3.0300000000000002,-1.4800000000000004
Federico Chiesa,Italy,282,2.33,8.08,4.39,2.07,Defensive Midfielder,-1.8875000000000002,3.8625,0.17249999999999943,-2.1475000000000004
Felipe Anderson Pereira Gomes,Lazio,27,8.11,9.47,9.03,7.14,Defensive Midfielder,-0.32750000000000057,1.0325000000000006,0.5924999999999994,-1.2975000000000003
Fermin Lopez Marin,Spain,282,7.44,7.94,4.94,2.07,Defensive Midfielder,1.8425000000000002,2.3425000000000002,-0.6574999999999998,-3.5275000000000003
Filippo Costa,Chievo,27,0.69,7.26,6.45,6.82,Defensive Midfielder,-4.615,1.955,1.1450000000000005,1.5150000000000006
Florian Pick,FC Heidenheim,281,1.81,5.43,2.82,2.07,Defensive Midfielder,-1.2225000000000001,2.3974999999999995,-0.21250000000000036,-0.9625000000000004
Franco Zuculini,Bologna,27,2.81,6.03,5.15,2.07,Defensive Midfielder,-1.2049999999999996,2.0150000000000006,1.1350000000000007,-1.9449999999999998
Félix Lemaréchal,Stade Brestois,235,2.81,9.99,0.52,2.07,Defensive Midfielder,-1.0375,6.1425,-3.3275,-1.7775000000000003
Gabriel Moisés Antunes da Silva,Carpi,27,6.58,9.68,7.36,5.55,Defensive Midfielder,-0.7124999999999995,2.3875,0.06750000000000078,-1.7424999999999997
Gaetano Letizia,Carpi,27,6.55,8.67,5.02,5.12,Defensive Midfielder,0.20999999999999996,2.33,-1.3200000000000003,-1.2199999999999998
Gaku Shibasaki,Getafe,4,1.18,7.13,3.32,2.07,Defensive Midfielder,-2.245,3.7049999999999996,-0.10500000000000043,-1.3550000000000004
Garang Kuol,Australia,106,2.81,7.94,0.52,2.07,Defensive Midfielder,-0.5249999999999999,4.605,-2.815,-1.2650000000000001
Gaël Clichy,Arsenal,44,3.34,8.49,0.52,2.07,Defensive Midfielder,-0.2650000000000001,4.885,-3.085,-1.5350000000000001
Gaëtan Perrin,Auxerre,235,4.82,9.81,0.52,2.07,Defensive Midfielder,0.5150000000000006,5.505000000000001,-3.7849999999999997,-2.235
Gerrit Holtmann,Darmstadt 98,281,7.02,7.94,4.78,2.07,Defensive Midfielder,1.567499999999999,2.4875,-0.6725000000000003,-3.3825000000000007
Gervais Lombe Yao Kouassi,AS Roma,27,2.81,8.8,4.67,2.07,Defensive Midfielder,-1.7775000000000003,4.2125,0.08249999999999957,-2.5175000000000005
Gilberto Moraes Junior,Fiorentina,27,1.26,6.87,7.92,2.07,Defensive Midfielder,-3.2700000000000005,2.34,3.3899999999999997,-2.4600000000000004
Giorgi Chakvetadze,Georgia,282,6.22,8.72,7.74,5.84,Defensive Midfielder,-0.9100000000000001,1.5900000000000007,0.6100000000000003,-1.29
Giovanni Marchese,Genoa,27,4.82,8.41,9.81,2.07,Defensive Midfielder,-1.4574999999999996,2.1325000000000003,3.5325000000000006,-4.2075
Guillermo Varela Olivera,Uruguay,106,8.43,9.61,0.52,2.07,Defensive Midfielder,3.2725,4.4525,-4.637499999999999,-3.0875
Harry Kewell,Liverpool,44,1.97,9.48,4.94,6.11,Defensive Midfielder,-3.6550000000000002,3.8550000000000004,-0.6849999999999996,0.4850000000000003
Hernâni Jorge Santos Fortes,Levante UD,42,1.84,8.8,9.86,2.07,Defensive Midfielder,-3.8025,3.1575000000000006,4.217499999999999,-3.5725000000000002
Hugo Miguel Ferreira Gomes Viana,Newcastle United,44,1.18,9.88,0.52,2.07,Defensive Midfielder,-2.2325,6.467500000000001,-2.8925,-1.3425000000000002
Héctor Junior Firpo Adames,Barcelona,42,1.03,9.61,3.2,2.07,Defensive Midfielder,-2.9475,5.632499999999999,-0.7774999999999999,-1.9075000000000002
Iddrisu Baba Mohammed,Mallorca,42,3.48,5.35,5.85,2.07,Defensive Midfielder,-0.7075,1.1624999999999996,1.6624999999999996,-2.1175
Ignatius Kpene Ganago,Nantes,235,0.83,9.95,3.1,2.07,Defensive Midfielder,-3.1574999999999998,5.9624999999999995,-0.8874999999999997,-1.9175
Iliman Ndiaye,Senegal,106,2.81,4.81,0.52,2.07,Defensive Midfielder,0.2575000000000003,2.2575,-2.0324999999999998,-0.48249999999999993
Isak Hansen-Aarøen,Werder Bremen,281,1.18,9.88,0.52,2.07,Defensive Midfielder,-2.2325,6.467500000000001,-2.8925,-1.3425000000000002
Ismaël Gharbi,Paris Saint-Germain,235,0.49,9.77,5.2,2.07,Defensive Midfielder,-3.8925,5.387499999999999,0.8174999999999999,-2.3125000000000004
Issa Cissokho,Genoa,27,2.81,5.73,1.65,2.07,Defensive Midfielder,-0.25500000000000034,2.665,-1.4150000000000005,-0.9950000000000006
Iván Alejo Peralta,Cádiz,90,0.27,9.94,9.16,9.61,Defensive Midfielder,-6.975,2.6950000000000003,1.915000000000001,2.365
Iván Campo Ramos,Bolton Wanderers,44,4.88,7.55,4.69,5.1,Defensive Midfielder,-0.6749999999999998,1.995,-0.8649999999999993,-0.45500000000000007
Iñigo Córdoba Kerejeta,Deportivo Alavés,90,1.11,8.8,2.15,2.07,Defensive Midfielder,-2.4225000000000003,5.2675,-1.3825000000000003,-1.4625000000000004
Iñigo Pérez Soto,Osasuna,42,3.82,5.26,4.44,2.07,Defensive Midfielder,-0.07750000000000012,1.3624999999999998,0.5425000000000004,-1.8275000000000001
Jacopo Sala,Hellas Verona,27,7.14,9.27,9.29,5.96,Defensive Midfielder,-0.7750000000000004,1.3549999999999995,1.3749999999999991,-1.955
Jaime Seoane Valenciano,Huesca,90,4.74,7.22,3.56,2.07,Defensive Midfielder,0.34250000000000025,2.8225,-0.8374999999999999,-2.3275
Jairo Izquierdo González,Cádiz,90,0.58,8.27,5.17,2.07,Defensive Midfielder,-3.4425,4.2475,1.1475,-1.9525000000000001
Jan Kuchta,Czech Republic,282,1.18,6.42,8.76,2.07,Defensive Midfielder,-3.4275,1.8125,4.1525,-2.5375
Jan Mlakar,Slovenia,282,4.15,6.89,5.91,5.87,Defensive Midfielder,-1.5549999999999997,1.1849999999999996,0.20500000000000007,0.16500000000000004
Javier Eraso Goñi,Leganés,42,1.08,6.76,0.52,2.07,Defensive Midfielder,-1.5274999999999999,4.1525,-2.0875,-0.5375000000000001
Jean Eudès Aholou,Strasbourg,108,2.81,5.26,2.85,2.07,Defensive Midfielder,-0.4375,2.0124999999999997,-0.39749999999999996,-1.1775000000000002
Jean-Mattéo Bahoya Négoce,Eintracht Frankfurt,281,5.25,9.23,0.52,2.07,Defensive Midfielder,0.9824999999999999,4.9625,-3.7475,-2.1975000000000002
Jeff Reine-Adélaïde,Lyon,235,5.9,9.61,4.8,2.07,Defensive Midfielder,0.3050000000000006,4.015,-0.7949999999999999,-3.525
Jens Jønsson,Cádiz,90,0.49,7.13,2.2,2.07,Defensive Midfielder,-2.4825,4.1575,-0.7725,-0.9025000000000003
Jeremie Frimpong,Bayer Leverkusen,281,3.5,9.31,1.75,2.07,Defensive Midfielder,-0.6574999999999998,5.152500000000001,-2.4074999999999998,-2.0875
Jeremy Doku,Belgium,282,1.95,9.68,4.72,7.95,Defensive Midfielder,-4.124999999999999,3.6050000000000004,-1.3549999999999995,1.8750000000000009
Jeremy Leonel Sarmiento Morante,Ecuador,106,4.3,9.05,9.24,8.35,Defensive Midfielder,-3.4350000000000014,1.3149999999999995,1.504999999999999,0.6149999999999984
Jermain Defoe,Tottenham Hotspur,44,0.93,8.8,2.63,2.07,Defensive Midfielder,-2.6774999999999998,5.192500000000001,-0.9775,-1.5375
Jermaine Pennant,Leeds United,44,3.52,8.12,8.29,4.54,Defensive Midfielder,-2.5974999999999997,2.0024999999999995,2.1724999999999994,-1.5774999999999997
Jesper Grønkjær,Chelsea,44,7.44,8.8,5.69,2.07,Defensive Midfielder,1.4399999999999995,2.8,-0.3100000000000005,-3.930000000000001
Jewison Bennette,Costa Rica,106,0.49,9.7,3.68,2.07,Defensive Midfielder,-3.495,5.715,-0.3049999999999997,-1.915
Jim Allevinah,Clermont Foot,108,8.43,9.61,9.69,2.07,Defensive Midfielder,0.9800000000000004,2.16,2.24,-5.379999999999999
Joaquín Sánchez Rodríguez,Real Betis,42,4.35,7.13,3.92,2.07,Defensive Midfielder,-0.01750000000000007,2.7625,-0.4474999999999998,-2.2975
John McGinn,Scotland,282,1.74,5.37,2.65,2.07,Defensive Midfielder,-1.2175,2.4125,-0.3075000000000001,-0.8875000000000002
Jonathan Douglas,Blackburn Rovers,44,2.81,5.52,5.18,2.07,Defensive Midfielder,-1.085,1.6249999999999996,1.2849999999999997,-1.8250000000000002
Jonathan Rodríguez Menéndez,Deportivo Alavés,4,1.53,7.7,4.19,2.07,Defensive Midfielder,-2.3425000000000002,3.8274999999999997,0.3174999999999999,-1.8025000000000007
Jonathan de Guzmán,Carpi,27,0.71,6.63,2.37,4.75,Defensive Midfielder,-2.9050000000000002,3.0149999999999997,-1.245,1.1349999999999998
Jordan Stewart,Leicester City,44,3.28,7.94,8.02,2.07,Defensive Midfielder,-2.0475000000000008,2.6125,2.692499999999999,-3.2575000000000007
Jorge De Frutos Sebastián,Levante UD,90,3.31,7.86,6.94,6.89,Defensive Midfielder,-2.94,1.6100000000000003,0.6900000000000004,0.6399999999999997
Jorge Miramón Santagertrudis,Huesca,4,5.65,7.8,7.77,6.24,Defensive Midfielder,-1.2149999999999999,0.9349999999999996,0.9049999999999994,-0.625
Josip Juranović,Croatia,282,2.81,9.99,0.52,2.07,Defensive Midfielder,-1.0375,6.1425,-3.3275,-1.7775000000000003
José Antonio Miranda Boacho,Getafe,90,0.49,9.61,0.52,2.07,Defensive Midfielder,-2.6825,6.4375,-2.6525,-1.1025
José Antonio Rodríguez Díaz,Granada,42,0.49,7.13,5.31,2.07,Defensive Midfielder,-3.26,3.38,1.5599999999999996,-1.6800000000000002
José Ignacio Peleteiro Ramallo,Deportivo Alavés,90,2.81,7.94,4.37,2.07,Defensive Midfielder,-1.4875000000000003,3.6425,0.07249999999999979,-2.2275000000000005
José Rodolfo Pires Ribeiro,Sampdoria,27,0.83,7.76,1.37,2.07,Defensive Midfielder,-2.1775,4.7524999999999995,-1.6375000000000002,-0.9375000000000004
José Ángel Pozo la Rosa,Rayo Vallecano,4,2.81,8.23,1.35,2.07,Defensive Midfielder,-0.8050000000000002,4.615,-2.265,-1.5450000000000004
Junya Ito,Stade de Reims,235,1.62,8.56,9.66,2.07,Defensive Midfielder,-3.8575,3.0825000000000005,4.1825,-3.4075
Justin Gideon Njinmah,Werder Bremen,281,4.35,9.97,0.52,2.07,Defensive Midfielder,0.12249999999999961,5.742500000000001,-3.7075,-2.1575
Justin Kluivert,OGC Nice,108,3.72,8.96,9.49,4.98,Defensive Midfielder,-3.0675000000000003,2.1725000000000003,2.7024999999999997,-1.8075
Kai Havertz,Germany,282,4.92,8.58,8.81,5.06,Defensive Midfielder,-1.9225000000000003,1.7374999999999998,1.9675000000000002,-1.7825000000000006
Kamaldeen Sulemana,Rennes,108,5.07,8.92,9.32,8.55,Defensive Midfielder,-2.8950000000000005,0.9549999999999992,1.3549999999999995,0.585
Keanu Baccus,Australia,106,3.33,8.9,4.4,2.07,Defensive Midfielder,-1.3450000000000006,4.225,-0.27500000000000036,-2.605000000000001
Keith Gillespie,Leicester City,44,0.3,9.88,3.74,2.07,Defensive Midfielder,-3.6975000000000007,5.8825,-0.2575000000000003,-1.9275000000000007
Kellyn Kai Perry-Acosta,United States,106,1.62,7.13,1.47,2.07,Defensive Midfielder,-1.4525000000000001,4.057499999999999,-1.6025000000000003,-1.0025000000000004
Kenny Miller,Wolverhampton Wanderers,44,1.53,8.63,5.23,2.07,Defensive Midfielder,-2.835,4.265000000000001,0.8650000000000002,-2.2950000000000004
Kevin Kilbane,Everton,44,3.28,8.23,7.85,6.53,Defensive Midfielder,-3.1925000000000003,1.7575000000000003,1.3774999999999995,0.05750000000000011
Keysher Fuller Spence,Costa Rica,106,1.06,6.76,1.44,2.07,Defensive Midfielder,-1.7725,3.9274999999999998,-1.3925,-0.7625000000000002
Kieron Dyer,Newcastle United,44,4.59,9.02,7.38,6.73,Defensive Midfielder,-2.34,2.09,0.4500000000000002,-0.1999999999999993
Kingsley Coman,France,106,0.36,9.33,9.41,2.07,Defensive Midfielder,-4.9325,4.0375,4.1175,-3.2225000000000006
Laurent Robert,Newcastle United,44,1.8,6.54,4.76,2.07,Defensive Midfielder,-1.9925,2.7475,0.9674999999999998,-1.7225000000000001
Lazar Samardžić,Serbia,282,3.87,6.42,3.83,2.07,Defensive Midfielder,-0.17749999999999932,2.3725000000000005,-0.21749999999999936,-1.9774999999999996
Lazaros Christodoulopoulos,Sampdoria,27,1.32,9.09,5.12,2.07,Defensive Midfielder,-3.08,4.6899999999999995,0.7199999999999998,-2.3300000000000005
Lee Bowyer,Newcastle United,44,1.36,8.51,5.21,2.07,Defensive Midfielder,-2.9274999999999993,4.2225,0.9225000000000003,-2.2175
Leo Leroy,Montpellier,235,0.76,2.79,2.75,2.07,Defensive Midfielder,-1.3324999999999998,0.6975000000000002,0.6575000000000002,-0.022499999999999964
Liam Millar,Canada,106,0.49,9.88,0.52,2.07,Defensive Midfielder,-2.75,6.640000000000001,-2.72,-1.1700000000000004
Lorenz Assignon,Rennes,108,0.37,4.01,0.52,2.07,Defensive Midfielder,-1.3725,2.2674999999999996,-1.2225000000000001,0.3274999999999997
Louis Saha,Manchester United,44,1.75,4.01,4.3,2.07,Defensive Midfielder,-1.2824999999999998,0.9775,1.2675,-0.9624999999999999
Luca Pfeiffer,Darmstadt 98,281,1.62,6.03,1.68,2.07,Defensive Midfielder,-1.23,3.18,-1.1700000000000002,-0.7800000000000002
Lucas Gourna-Douath,Saint-Étienne,108,7.44,9.19,6.89,2.07,Defensive Midfielder,1.0425000000000004,2.7924999999999995,0.4924999999999997,-4.327500000000001
M''Baye Babacar Niang,AC Milan,27,7.6,8.9,6.07,6.71,Defensive Midfielder,0.27999999999999936,1.58,-1.25,-0.6100000000000003
Malcom Filipe Silva de Oliveira,Barcelona,4,2.11,9.14,2.99,5.94,Defensive Midfielder,-2.935,4.095000000000001,-2.0549999999999997,0.8950000000000005
Marc Cucurella Saseta,Getafe,90,1.72,9.08,5.01,6.97,Defensive Midfielder,-3.9750000000000005,3.385,-0.6850000000000005,1.2749999999999995
Marcelo Alejandro Estigarribia Balmori,Atalanta,27,2.81,8.8,5.56,2.07,Defensive Midfielder,-2.0000000000000004,3.99,0.7499999999999991,-2.7400000000000007
Marcelo Vieira da Silva Júnior,Real Madrid,90,2.81,8.8,5.43,2.07,Defensive Midfielder,-1.9674999999999998,4.022500000000001,0.6524999999999999,-2.7075
Marco Richter,FSV Mainz 05,281,5.9,9.23,5.18,2.07,Defensive Midfielder,0.3049999999999997,3.635,-0.4150000000000009,-3.525000000000001
Marcos Llorente Moreno,Atlético Madrid,90,2.38,5.33,2.41,2.07,Defensive Midfielder,-0.6675000000000004,2.2824999999999998,-0.6375000000000002,-0.9775000000000005
Marko Grujić,Serbia,106,4.09,9.45,1.83,2.07,Defensive Midfielder,-0.2699999999999996,5.09,-2.5299999999999994,-2.2899999999999996
Marko Livaja,Empoli,27,2.81,6.03,0.52,2.07,Defensive Midfielder,-0.047499999999999876,3.1725000000000003,-2.3375,-0.7875000000000001
Martin Adeline,Stade de Reims,108,5.9,6.42,4.68,2.07,Defensive Midfielder,1.1325000000000003,1.6524999999999999,-0.08750000000000036,-2.6975000000000002
Martin Andresen,Blackburn Rovers,44,4.77,6.03,3.42,2.07,Defensive Midfielder,0.6974999999999998,1.9575000000000005,-0.6524999999999999,-2.0025
Martin Keown,Arsenal,44,1.18,5.73,0.52,2.07,Defensive Midfielder,-1.195,3.3550000000000004,-1.855,-0.30500000000000016
Martin Ádám,Hungary,282,0.83,8.8,0.52,2.07,Defensive Midfielder,-2.225,5.745000000000001,-2.535,-0.9850000000000003
Massimo Gobbi,Chievo,27,2.36,6.96,7.97,2.07,Defensive Midfielder,-2.48,2.12,3.13,-2.77
Massimo Maccarone,Empoli,27,0.49,5.73,4.81,2.07,Defensive Midfielder,-2.785,2.455,1.5349999999999993,-1.2050000000000005
Mateus Cardoso Lemos Martins,Lyon,235,2.81,8.41,9.88,2.07,Defensive Midfielder,-2.9825000000000004,2.6174999999999997,4.0875,-3.7225000000000006
Matheus Luiz Nunes,Portugal,106,2.41,6.73,1.05,2.07,Defensive Midfielder,-0.6550000000000002,3.665,-2.0150000000000006,-0.9950000000000006
Mathis Rayan Cherki,Lyon,235,2.28,9.81,2.99,6.16,Defensive Midfielder,-3.0300000000000007,4.5,-2.3200000000000003,0.8499999999999996
Mathys Tel,Bayern Munich,281,0.83,8.56,4.19,2.07,Defensive Midfielder,-3.0825000000000005,4.6475,0.27749999999999986,-1.8425000000000007
Matteo Politano,Sassuolo,27,6.02,8.55,6.54,7.1,Defensive Midfielder,-1.0325000000000006,1.4975000000000005,-0.5125000000000002,0.04749999999999943
Matúš Bero,Bochum,281,3.52,4.39,3.42,2.07,Defensive Midfielder,0.16999999999999993,1.0399999999999996,0.06999999999999984,-1.2800000000000002
Mauro Emanuel Icardi Rivero,Paris Saint-Germain,108,0.49,9.88,5.29,2.07,Defensive Midfielder,-3.9425,5.447500000000001,0.8574999999999999,-2.3625000000000003
Mauro Matías Zárate,Fiorentina,27,7.75,9.71,4.11,4.96,Defensive Midfielder,1.1174999999999997,3.0775000000000006,-2.5225,-1.6725000000000003
Max Finkgräfe,FC Köln,281,3.78,9.61,9.38,6.97,Defensive Midfielder,-3.655,2.175,1.9450000000000012,-0.46499999999999986
Medon Berisha,Albania,282,1.18,4.81,2.15,2.07,Defensive Midfielder,-1.3724999999999998,2.2575,-0.40249999999999986,-0.48249999999999993
Merlin Röhl,Freiburg,281,3.37,7.66,6.15,6.04,Defensive Midfielder,-2.4349999999999996,1.8550000000000004,0.34500000000000064,0.23500000000000032
Mert Kömür,Augsburg,281,7.92,8.61,8.83,2.07,Defensive Midfielder,1.0625,1.7524999999999995,1.9725000000000001,-4.7875
Michael Brown,Tottenham Hotspur,44,5.15,8.41,6.87,7.07,Defensive Midfielder,-1.7249999999999996,1.5350000000000001,-0.004999999999999893,0.19500000000000028
Michael Duberry,Leeds United,44,2.03,7.7,9.22,2.07,Defensive Midfielder,-3.225000000000001,2.4449999999999994,3.965,-3.185000000000001
Mickaël Barreto,AC Ajaccio,235,3.54,9.08,6.82,2.07,Defensive Midfielder,-1.8375000000000004,3.7024999999999997,1.4425,-3.3075000000000006
Mihailo Ristić,Montpellier,108,4.12,9.14,9.94,2.07,Defensive Midfielder,-2.1975000000000007,2.8225,3.6224999999999987,-4.2475000000000005
Mohamed Ali Ben Romdhane,Tunisia,106,0.69,8.63,9.46,2.07,Defensive Midfielder,-4.522500000000001,3.4175000000000004,4.2475000000000005,-3.1425000000000005
Mohamed Zeki Amdouni,Switzerland,282,0.99,5.08,3.57,2.07,Defensive Midfielder,-1.9375000000000002,2.1525,0.6424999999999996,-0.8575000000000004
Mohammed Kudus,Ghana,106,3.65,6.52,7.22,2.07,Defensive Midfielder,-1.2150000000000003,1.6549999999999994,2.3549999999999995,-2.7950000000000004
Morgan Sanson,Strasbourg,235,5.18,8.46,7.51,2.07,Defensive Midfielder,-0.625,2.655000000000001,1.705,-3.735
Moses Daddy-Ajala Simon,Levante UD,4,0.83,7.94,8.5,2.07,Defensive Midfielder,-4.005,3.1050000000000004,3.665,-2.765
Moussa Sissoko,Nantes,235,1.44,7.8,6.81,2.07,Defensive Midfielder,-3.0900000000000003,3.2699999999999996,2.2799999999999994,-2.4600000000000004
Nathanaël Mbuku,Stade de Reims,108,4.57,9.45,4.74,2.07,Defensive Midfielder,-0.6374999999999993,4.2425,-0.46749999999999936,-3.1374999999999997
Nedim Bajrami,Albania,282,1.99,5.03,1.21,2.07,Defensive Midfielder,-0.5850000000000002,2.455,-1.3650000000000002,-0.5050000000000003
Nick Barmby,Leeds United,44,0.67,7.94,9.8,2.07,Defensive Midfielder,-4.450000000000001,2.8199999999999994,4.68,-3.050000000000001
Nicola Zalewski,Poland,282,1.33,7.29,3.37,2.07,Defensive Midfielder,-2.1850000000000005,3.7749999999999995,-0.14500000000000046,-1.4450000000000007
Nikola Dovedan,FC Heidenheim,281,3.46,7.42,7.23,7.17,Defensive Midfielder,-2.8600000000000003,1.0999999999999996,0.9100000000000001,0.8499999999999996
Nikola Vlašić,Croatia,106,1.51,4.55,2.95,2.07,Defensive Midfielder,-1.26,1.7799999999999998,0.18000000000000016,-0.7000000000000002
Noah Mbamba,Bayer Leverkusen,281,1.62,7.13,7.12,5.43,Defensive Midfielder,-3.705,1.8049999999999997,1.795,0.10499999999999954
Noah Okafor,Switzerland,106,1.62,7.58,2.07,2.07,Defensive Midfielder,-1.7149999999999999,4.245,-1.2650000000000001,-1.2650000000000001
Norbert Sándor Balogh,Palermo,27,0.32,7.31,2.97,2.07,Defensive Midfielder,-2.8475,4.1425,-0.1974999999999998,-1.0975000000000001
Oghenekaro Etebo,Getafe,42,0.67,6.42,8.8,2.07,Defensive Midfielder,-3.8200000000000003,1.9299999999999997,4.3100000000000005,-2.4200000000000004
Oliver Burke,Deportivo Alavés,42,1.78,5.43,1.12,2.07,Defensive Midfielder,-0.8200000000000001,2.8299999999999996,-1.48,-0.5300000000000002
Omobolaji Habeeb Adekanye,Cádiz,90,0.13,9.99,0.52,2.07,Defensive Midfielder,-3.0475000000000003,6.8125,-2.6575,-1.1075000000000004
Ondřej Lingr,Czech Republic,282,0.58,7.54,6.53,2.07,Defensive Midfielder,-3.5999999999999996,3.3600000000000003,2.3500000000000005,-2.11
Ousmane Dembélé,Barcelona,4,7.95,9.31,8.14,7.09,Defensive Midfielder,-0.17250000000000032,1.1875,0.01750000000000007,-1.0325000000000006
Panagiotis Tachtsidis,Genoa,27,6.82,8.45,6.66,5.45,Defensive Midfielder,-0.024999999999999467,1.6049999999999995,-0.1849999999999996,-1.3949999999999996
Paul Brooker,Leicester City,44,2.81,9.61,5.18,2.07,Defensive Midfielder,-2.1075000000000004,4.692499999999999,0.2624999999999993,-2.8475000000000006
Pedro León Sánchez Gil,Eibar,42,1.71,5.26,1.19,2.07,Defensive Midfielder,-0.8475000000000001,2.7024999999999997,-1.3675000000000002,-0.48750000000000027
Petar Stojanović,Slovenia,282,7.85,9.47,6.51,7.29,Defensive Midfielder,0.07000000000000028,1.6900000000000013,-1.2699999999999996,-0.4899999999999993
